TitleID,Region,Title versions,Update versions
0004013000001C02,EUR,v2049 v3075 v5120 v6145 v7168 v8196 v10240 v11264 v12294,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24
0004013000001C02,TWN,v5120 v6145 v7168 v8196 v10240 v11264 v12294,4.1.0-8 5.0.0-11 6.0.0-11 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.6.0-24
0004013000001C03,CHN,v0,4.0.0-7
0004013000001C03,USA,v0,2.0.0-2 Initial scan
0004013000001C03,JPN,v0,2.0.0-2 Initial scan
0004013000001C03,KOR,v0,4.0.0-7
0004013000001C03,EUR,v0,2.0.0-2 Initial scan
0004013000001C03,TWN,v0,4.1.0-8
0004013000001D02,CHN,v4096 v5121 v6148 v7168 v9216 v10240,4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4)
0004013000001D02,USA,v1025 v3072 v4096 v5121 v6148 v7168 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3)
0004013000001D02,JPN,v1025 v3072 v4096 v5121 v6148 v7168 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3)
0004013000001D02,KOR,v4096 v5121 v6148 v7168 v9216 v10240,4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage2)
0004013000001D02,EUR,v1025 v3072 v4096 v5121 v6148 v7168 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2)
0004013000001D02,TWN,v4096 v5121 v6148 v7168 v9216 v10240,4.1.0-8 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5)
0004013000001D03,CHN,v0,4.0.0-7
0004013000001D03,USA,v0,2.0.0-2 Initial scan
0004013000001D03,JPN,v0,2.0.0-2 Initial scan
0004013000001D03,KOR,v0,4.0.0-7
0004013000001D03,EUR,v0,2.0.0-2 Initial scan
0004013000001D03,TWN,v0,4.1.0-8
0004013000001E02,CHN,v1024 v2049 v3076 v5120,4.0.0-7 5.0.0-11 8.0.0-18 9.3.0-21 (stage4)
0004013000001E02,USA,v0 v1024 v2049 v3076 v5120,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.3.0-21 (stage3)
0004013000001E02,JPN,v0 v1024 v2049 v3076 v5120,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.3.0-21 (stage3)
0004013000001E02,KOR,v1024 v2049 v3076 v5120,4.0.0-7 5.0.0-11 8.0.0-18 9.3.0-21 (stage2)
0004013000001E02,EUR,v0 v1024 v2049 v3076 v5120,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.3.0-21 (stage2)
0004013000001E02,TWN,v1024 v2049 v3076 v5120,4.1.0-8 5.0.0-11 8.0.0-18 9.3.0-21 (stage5)
0004013000001E03,CHN,v0,4.0.0-7
0004013000001E03,USA,v0,2.0.0-2 Initial scan
0004013000001E03,JPN,v0,2.0.0-2 Initial scan
0004013000001E03,KOR,v0,4.0.0-7
0004013000001E03,EUR,v0,2.0.0-2 Initial scan
0004013000001E03,TWN,v0,4.1.0-8
0004013000001F02,CHN,v4102 v5122 v6145 v7168 v8192,4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18
0004013000001F02,USA,v1026 v2048 v3072 v4102 v5122 v6145 v7168 v8192,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18
0004013000001F02,JPN,v1026 v2048 v3072 v4102 v5122 v6145 v7168 v8192,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18
0004013000001F02,KOR,v4102 v5122 v6145 v7168 v8192,4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18
0004013000001F02,EUR,v1026 v2048 v3072 v4102 v5122 v6145 v7168 v8192,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18
0004013000001F02,TWN,v4102 v5122 v6145 v7168 v8192,4.1.0-8 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18
0004013000001F03,CHN,v0,4.0.0-7
0004013000001F03,USA,v0,2.0.0-2 Initial scan
0004013000001F03,JPN,v0,2.0.0-2 Initial scan
0004013000001F03,KOR,v0,4.0.0-7
0004013000001F03,EUR,v0,2.0.0-2 Initial scan
0004013000001F03,TWN,v0,4.1.0-8
0004013000002002,CHN,v0 v1025 v2048,4.0.0-7 5.0.0-11 8.0.0-18
0004013000002002,USA,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002002,JPN,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002002,KOR,v0 v1025 v2048,4.0.0-7 5.0.0-11 8.0.0-18
0004013000002002,EUR,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002002,TWN,v0 v1025 v2048,4.1.0-8 5.0.0-11 8.0.0-18
0004013000002102,CHN,v0 v1025 v2048,4.0.0-7 5.0.0-11 8.0.0-18
0004013000002102,USA,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002102,JPN,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002102,KOR,v0 v1025 v2048,4.0.0-7 5.0.0-11 8.0.0-18
0004013000002102,EUR,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002102,TWN,v0 v1025 v2048,4.1.0-8 5.0.0-11 8.0.0-18
0004013000002103,CHN,v0,4.0.0-7
0004013000002103,USA,v0,2.0.0-2 Initial scan
0004013000002103,JPN,v0,2.0.0-2 Initial scan
0004013000002103,KOR,v0,4.0.0-7
0004013000002103,EUR,v0,2.0.0-2 Initial scan
0004013000002103,TWN,v0,4.1.0-8
0004013000002202,CHN,v5120 v6146 v7168 v8192 v9219 v11264,4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18 9.6.0-24
0004013000002202,USA,v1026 v3075 v5120 v6146 v7168 v8192 v9219 v11264,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18 9.6.0-24
0004013000002202,JPN,v1026 v3075 v5120 v6146 v7168 v8192 v9219 v11264,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18 9.6.0-24
0004013000002202,KOR,v5120 v6146 v7168 v8192 v9219 v11264,4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18 9.6.0-24
0004013000002202,EUR,v1026 v3075 v5120 v6146 v7168 v8192 v9219 v11264,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18 9.6.0-24
0004013000002202,TWN,v5120 v6146 v7168 v8192 v9219 v11264,4.1.0-8 5.0.0-11 6.0.0-11 7.0.0-13 8.0.0-18 9.6.0-24
0004013000002203,CHN,v0,4.0.0-7
0004013000002203,USA,v0,2.0.0-2 Initial scan
0004013000002203,JPN,v0,2.0.0-2 Initial scan
0004013000002203,KOR,v0,4.0.0-7
0004013000002203,EUR,v0,2.0.0-2 Initial scan
0004013000002203,TWN,v0,4.1.0-8
0004013000002302,CHN,v1025 v2049 v3072,4.0.0-7 5.0.0-11 8.0.0-18
0004013000002302,USA,v1025 v2049 v3072,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002302,JPN,v1025 v2049 v3072,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002302,KOR,v1025 v2049 v3072,4.0.0-7 5.0.0-11 8.0.0-18
0004013000002302,EUR,v1025 v2049 v3072,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002302,TWN,v1025 v2049 v3072,4.1.0-8 5.0.0-11 8.0.0-18
0004013000002303,CHN,v0,4.0.0-7
0004013000002303,USA,v0,2.0.0-2 Initial scan
0004013000002303,JPN,v0,2.0.0-2 Initial scan
0004013000002303,KOR,v0,4.0.0-7
0004013000002303,EUR,v0,2.0.0-2 Initial scan
0004013000002303,TWN,v0,4.1.0-8
0004013000002402,CHN,v4101 v5122 v6145 v7172 v8192 v9216,4.0.0-7 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4)
0004013000002402,USA,v2052 v3072 v4101 v5122 v6145 v7172 v8192 v9216,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 9.3.0-21 (stage3)
0004013000002402,JPN,v2052 v3072 v4101 v5122 v6145 v7172 v8192 v9216,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 9.3.0-21 (stage3)
0004013000002402,KOR,v4101 v5122 v6145 v7172 v8192 v9216,4.0.0-7 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 9.3.0-21 (stage2)
0004013000002402,EUR,v2052 v3072 v4101 v5122 v6145 v7172 v8192 v9216,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2)
0004013000002402,TWN,v4101 v5122 v6145 v7172 v8192 v9216,4.1.0-8 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5)
0004013000002403,CHN,v0,4.0.0-7
0004013000002403,USA,v0,2.0.0-2 Initial scan
0004013000002403,JPN,v0,2.0.0-2 Initial scan
0004013000002403,KOR,v0,4.0.0-7
0004013000002403,EUR,v0,2.0.0-2 Initial scan
0004013000002403,TWN,v0,4.1.0-8
0004013000002602,CHN,v4097 v5122 v6144 v7170 v8193 v9216 v10240,4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20 (stage2)
0004013000002602,USA,v1026 v3073 v4097 v5122 v6144 v7170 v8193 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20
0004013000002602,JPN,v1026 v3073 v4097 v5122 v6144 v7170 v8193 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20
0004013000002602,KOR,v4097 v5122 v6144 v7170 v8193 v9216 v10240,4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20
0004013000002602,EUR,v1026 v3073 v4097 v5122 v6144 v7170 v8193 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12E 7.0.0-13 8.0.0-18 9.0.0-20 (stage3)
0004013000002602,TWN,v4097 v5122 v6144 v7170 v8193 v9216 v10240,4.1.0-8 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20 (stage4)
0004013000002702,CHN,v2048 v3073 v4096 v5120,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage2)
0004013000002702,USA,v1025 v2048 v3073 v4096 v5120,2.0.0-2 Initial scan 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20
0004013000002702,JPN,v1025 v2048 v3073 v4096 v5120,2.0.0-2 Initial scan 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20
0004013000002702,KOR,v2048 v3073 v4096 v5120,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20
0004013000002702,EUR,v1025 v2048 v3073 v4096 v5120,2.0.0-2 Initial scan 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage3)
0004013000002702,TWN,v2048 v3073 v4096 v5120,4.1.0-8 5.0.0-11 8.0.0-18 9.0.0-20 (stage4)
0004013000002703,CHN,v0,4.0.0-7
0004013000002703,USA,v0,2.0.0-2 Initial scan
0004013000002703,JPN,v0,2.0.0-2 Initial scan
0004013000002703,KOR,v0,4.0.0-7
0004013000002703,EUR,v0,2.0.0-2 Initial scan
0004013000002703,TWN,v0,4.1.0-8
0004013000002802,CHN,v3078 v4099 v5123 v6145 v7174 v8192,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage2) 9.6.0-24 10.0.0-27
0004013000002802,USA,v1026 v3078 v4099 v5123 v6145 v7174 v8192,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.0.0-20 9.6.0-24 10.0.0-27
0004013000002802,JPN,v1026 v3078 v4099 v5123 v6145 v7174 v8192,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.0.0-20 9.6.0-24 10.0.0-27
0004013000002802,KOR,v3078 v4099 v5123 v6145 v7174 v8192,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 9.6.0-24 10.0.0-27
0004013000002802,EUR,v1026 v3078 v4099 v5123 v6145 v7174 v8192,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.0.0-20 (stage3) 9.6.0-24 10.0.0-27
0004013000002802,TWN,v3078 v4099 v5123 v6145 v7174 v8192,4.1.0-8 5.0.0-11 8.0.0-18 9.0.0-20 (stage4) 9.6.0-24 10.0.0-27
0004013000002902,CHN,v5122 v6145 v7171 v8192 v9220 v10245 v12288 v13318,4.0.0-7 5.0.0-11 7.0.0-13 7.1.0-14 8.0.0-18 8.1.0-18 9.0.0-20 (stage2) 9.6.0-24
0004013000002902,USA,v1026 v2049 v4099 v5122 v6145 v7171 v8192 v9220 v10245 v12288 v13318,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 7.0.0-13 7.1.0-14 8.0.0-18 8.1.0-18 9.0.0-20 9.6.0-24
0004013000002902,JPN,v1026 v2049 v4099 v5122 v6145 v7171 v8192 v9220 v10245 v12288 v13318,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 7.0.0-13 7.1.0-14 8.0.0-18 8.1.0-18 9.0.0-20 9.6.0-24
0004013000002902,KOR,v5122 v6145 v7171 v8192 v9220 v10245 v12288 v13318,4.0.0-7 5.0.0-11 7.0.0-13 7.1.0-14 8.0.0-18 8.1.0-18 9.0.0-20 9.6.0-24
0004013000002902,EUR,v1026 v2049 v4099 v5122 v6145 v7171 v8192 v9220 v10245 v12288 v13318,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 7.0.0-13 7.1.0-14 8.0.0-18 8.1.0-18 9.0.0-20 (stage3) 9.6.0-24
0004013000002902,TWN,v5122 v6145 v7171 v8192 v9220 v10245 v12288 v13318,4.1.0-8 5.0.0-11 7.0.0-13 7.1.0-14 8.0.0-18 8.1.0-18 9.0.0-20 (stage4) 9.6.0-24
0004013000002903,CHN,v0,4.0.0-7
0004013000002903,USA,v0,2.0.0-2 Initial scan
0004013000002903,JPN,v0,2.0.0-2 Initial scan
0004013000002903,KOR,v0,4.0.0-7
0004013000002903,EUR,v0,2.0.0-2 Initial scan
0004013000002903,TWN,v0,4.1.0-8
0004013000002A02,CHN,v0 v1025 v2048,4.0.0-7 5.0.0-11 8.0.0-18
0004013000002A02,USA,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002A02,JPN,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002A02,KOR,v0 v1025 v2048,4.0.0-7 5.0.0-11 8.0.0-18
0004013000002A02,EUR,v0 v1025 v2048,2.0.0-2 Initial scan 5.0.0-11 8.0.0-18
0004013000002A02,TWN,v0 v1025 v2048,4.1.0-8 5.0.0-11 8.0.0-18
0004013000002A03,CHN,v0,4.0.0-7
0004013000002A03,USA,v0,2.0.0-2 Initial scan
0004013000002A03,JPN,v0,2.0.0-2 Initial scan
0004013000002A03,KOR,v0,4.0.0-7
0004013000002A03,EUR,v0,2.0.0-2 Initial scan
0004013000002A03,TWN,v0,4.1.0-8
0004013000002B02,CHN,v3072 v4098 v5124 v7169,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage2)
0004013000002B02,USA,v1025 v2049 v3072 v4098 v5124 v7169,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20
0004013000002B02,JPN,v1025 v2049 v3072 v4098 v5124 v7169,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20
0004013000002B02,KOR,v3072 v4098 v5124 v7169,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20
0004013000002B02,EUR,v1025 v2049 v3072 v4098 v5124 v7169,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage3)
0004013000002B02,TWN,v3072 v4098 v5124 v7169,4.1.0-8 5.0.0-11 8.0.0-18 9.0.0-20 (stage4)
0004013000002C02,CHN,v3074 v4100 v5120 v6148 v7174 v8195 v10249 v11267 v12296 v13313,4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4) 9.6.0-24 10.0.0-27
0004013000002C02,USA,v1028 v2055 v3074 v4100 v5120 v6148 v7174 v8195 v10249 v11267 v12296 v13313,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24 10.0.0-27
0004013000002C02,JPN,v1028 v2055 v3074 v4100 v5120 v6148 v7174 v8195 v10249 v11267 v12296 v13313,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24 10.0.0-27
0004013000002C02,KOR,v3074 v4100 v5120 v6148 v7174 v8195 v10249 v11267 v12296 v13313,4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage2) 9.6.0-24 10.0.0-27
0004013000002C02,EUR,v1028 v2055 v3074 v4100 v5120 v6148 v7174 v8195 v10249 v11267 v12296 v13313,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24 10.0.0-27
0004013000002C02,TWN,v3074 v4100 v5120 v6148 v7174 v8195 v10249 v11267 v12296 v13313,4.1.0-8 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.6.0-24 10.0.0-27
0004013000002C03,USA,v0,2.0.0-2 Initial scan
0004013000002C03,JPN,v0,2.0.0-2 Initial scan
0004013000002C03,EUR,v0,2.0.0-2 Initial scan
0004013000002D02,CHN,v5120 v6148 v7169 v8196 v9216 v10240,4.0.0-7 5.0.0-11 6.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage2)
0004013000002D02,USA,v2052 v4101 v5120 v6148 v7169 v8196 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20
0004013000002D02,JPN,v2052 v4101 v5120 v6148 v7169 v8196 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20
0004013000002D02,KOR,v5120 v6148 v7169 v8196 v9216 v10240,4.0.0-7 5.0.0-11 6.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20
0004013000002D02,EUR,v2052 v4101 v5120 v6148 v7169 v8196 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage3)
0004013000002D02,TWN,v5120 v6148 v7169 v8196 v9216 v10240,4.1.0-8 5.0.0-11 6.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage4)
0004013000002D03,CHN,v0 v5120,4.0.0-7 6.0.0-11
0004013000002D03,USA,v0 v5120,2.0.0-2 Initial scan 6.0.0-11
0004013000002D03,JPN,v0 v5120,2.0.0-2 Initial scan 6.0.0-11
0004013000002D03,KOR,v0 v5120,4.0.0-7 6.0.0-11
0004013000002D03,EUR,v0 v5120,2.0.0-2 Initial scan 6.0.0-11
0004013000002D03,TWN,v0 v5120,4.1.0-8 6.0.0-11
0004013000002E02,CHN,v4096 v5121 v6144 v7168 v8192,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage2) 10.6.0-31
0004013000002E02,USA,v2053 v3075 v4096 v5121 v6144 v7168 v8192,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 10.6.0-31
0004013000002E02,JPN,v2053 v3075 v4096 v5121 v6144 v7168 v8192,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 10.6.0-31
0004013000002E02,KOR,v4096 v5121 v6144 v7168 v8192,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 10.6.0-31
0004013000002E02,EUR,v2053 v3075 v4096 v5121 v6144 v7168 v8192,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage3) 10.6.0-31
0004013000002E02,TWN,v4096 v5121 v6144 v7168 v8192,4.1.0-8 5.0.0-11 8.0.0-18 9.0.0-20 (stage4) 10.6.0-31
0004013000002E03,CHN,v0,4.0.0-7
0004013000002E03,USA,v0,2.0.0-2 Initial scan
0004013000002E03,JPN,v0,2.0.0-2 Initial scan
0004013000002E03,KOR,v0,4.0.0-7
0004013000002E03,EUR,v0,2.0.0-2 Initial scan
0004013000002E03,TWN,v0,4.1.0-8
0004013000002F02,CHN,v4096 v5122 v6144 v7168 v8198,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage2) 9.6.0-24
0004013000002F02,USA,v1024 v2048 v3072 v4096 v5122 v6144 v7168 v8198,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 9.6.0-24
0004013000002F02,JPN,v1024 v2048 v3072 v4096 v5122 v6144 v7168 v8198,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 9.6.0-24
0004013000002F02,KOR,v4096 v5122 v6144 v7168 v8198,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 9.6.0-24
0004013000002F02,EUR,v1024 v2048 v3072 v4096 v5122 v6144 v7168 v8198,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage3) 9.6.0-24
0004013000002F02,TWN,v4096 v5122 v6144 v7168 v8198,4.1.0-8 5.0.0-11 8.0.0-18 9.0.0-20 (stage4) 9.6.0-24
0004013000002F03,CHN,v0,4.0.0-7
0004013000002F03,USA,v0,2.0.0-2 Initial scan
0004013000002F03,JPN,v0,2.0.0-2 Initial scan
0004013000002F03,KOR,v0,4.0.0-7
0004013000002F03,EUR,v0,2.0.0-2 Initial scan
0004013000002F03,TWN,v0,4.1.0-8
0004013000003102,CHN,v1025 v2049 v3072 v4096 v5120,4.0.0-7 5.0.0-11 6.0.0-11 8.0.0-18 9.0.0-20 (stage2)
0004013000003102,USA,v1025 v2049 v3072 v4096 v5120,2.0.0-2 Initial scan 5.0.0-11 6.0.0-11 8.0.0-18 9.0.0-20
0004013000003102,JPN,v1025 v2049 v3072 v4096 v5120,2.0.0-2 Initial scan 5.0.0-11 6.0.0-11 8.0.0-18 9.0.0-20
0004013000003102,KOR,v1025 v2049 v3072 v4096 v5120,4.0.0-7 5.0.0-11 6.0.0-11 8.0.0-18 9.0.0-20
0004013000003102,EUR,v1025 v2049 v3072 v4096 v5120,2.0.0-2 Initial scan 5.0.0-11 6.0.0-11 8.0.0-18 9.0.0-20 (stage3)
0004013000003102,TWN,v1025 v2049 v3072 v4096 v5120,4.1.0-8 5.0.0-11 6.0.0-11 8.0.0-18 9.0.0-20 (stage4)
0004013000003103,CHN,v0,4.0.0-7
0004013000003103,USA,v0,2.0.0-2 Initial scan
0004013000003103,JPN,v0,2.0.0-2 Initial scan
0004013000003103,KOR,v0,4.0.0-7
0004013000003103,EUR,v0,2.0.0-2 Initial scan
0004013000003103,TWN,v0,4.1.0-8
