TitleID,Region,Title versions,Update versions
0004013000003202,CHN,v4096 v5122 v6145 v7172 v8192 v9216 v10240,4.0.0-7 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 (stage2) 10.5.0-30 10.7.0-32
0004013000003202,USA,v1028 v3072 v4096 v5122 v6145 v7172 v8192 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 10.5.0-30 10.7.0-32
0004013000003202,JPN,v1028 v3072 v4096 v5122 v6145 v7172 v8192 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 10.5.0-30 10.7.0-32
0004013000003202,KOR,v4096 v5122 v6145 v7172 v8192 v9216 v10240,4.0.0-7 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 10.5.0-30 10.7.0-32
0004013000003202,EUR,v1028 v3072 v4096 v5122 v6145 v7172 v8192 v9216 v10240,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 (stage3) 10.5.0-30 10.7.0-32
0004013000003202,TWN,v4096 v5122 v6145 v7172 v8192 v9216 v10240,4.1.0-8 5.0.0-11 7.0.0-13 8.0.0-18 9.0.0-20 (stage4) 10.5.0-30 10.7.0-32
0004013000003203,CHN,v0,4.0.0-7
0004013000003203,USA,v0,2.0.0-2 Initial scan
0004013000003203,JPN,v0,2.0.0-2 Initial scan
0004013000003203,KOR,v0,4.0.0-7
0004013000003203,EUR,v0,2.0.0-2 Initial scan
0004013000003203,TWN,v0,4.1.0-8
0004013000003302,CHN,v4096 v5121 v6148 v8192 v9216 v10246 v11265 v12289,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4) 9.6.0-24 10.0.0-27 10.6.0-31
0004013000003302,USA,v1026 v3072 v4096 v5121 v6148 v8192 v9216 v10246 v11265 v12289,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24 10.0.0-27 10.6.0-31
0004013000003302,JPN,v1026 v3072 v4096 v5121 v6148 v8192 v9216 v10246 v11265 v12289,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24 10.0.0-27 10.6.0-31
0004013000003302,KOR,v4096 v5121 v6148 v8192 v9216 v10246 v11265 v12289,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 9.3.0-21 (stage2) 9.6.0-24 10.0.0-27 10.6.0-31
0004013000003302,EUR,v1026 v3072 v4096 v5121 v6148 v8192 v9216 v10246 v11265 v12289,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24 10.0.0-27 10.6.0-31
0004013000003302,TWN,v4096 v5121 v6148 v8192 v9216 v10246 v11265 v12289,4.1.0-8 5.0.0-11 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.6.0-24 10.0.0-27 10.6.0-31
0004013000003303,CHN,v0,4.0.0-7
0004013000003303,USA,v0,2.0.0-2 Initial scan
0004013000003303,JPN,v0,2.0.0-2 Initial scan
0004013000003303,KOR,v0,4.0.0-7
0004013000003303,EUR,v0,2.0.0-2 Initial scan
0004013000003303,TWN,v0,4.1.0-8
0004013000003402,CHN,v5122 v6146 v7169 v8193 v9222 v10240 v11266 v12289 v13314,4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20 (stage2) 10.0.0-27 10.4.0-29
0004013000003402,USA,v2053 v4101 v5122 v6146 v7169 v8193 v9222 v10240 v11266 v12289 v13314,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20 10.0.0-27 10.4.0-29
0004013000003402,JPN,v2053 v4101 v5122 v6146 v7169 v8193 v9222 v10240 v11266 v12289 v13314,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20 10.0.0-27 10.4.0-29
0004013000003402,KOR,v5122 v6146 v7169 v8193 v9222 v10240 v11266 v12289 v13314,4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20 10.0.0-27 10.4.0-29
0004013000003402,EUR,v2053 v4101 v5122 v6146 v7169 v8193 v9222 v10240 v11266 v12289 v13314,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 6.2.0-12E 7.0.0-13 8.0.0-18 9.0.0-20 (stage3) 10.0.0-27 10.4.0-29
0004013000003402,TWN,v5122 v6146 v7169 v8193 v9222 v10240 v11266 v12289 v13314,4.1.0-8 5.0.0-11 6.0.0-11 6.2.0-12 7.0.0-13 8.0.0-18 9.0.0-20 (stage4) 10.0.0-27 10.4.0-29
0004013000003502,CHN,v3072 v4097 v5120 v6147 v7168,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 (stage2) 9.7.0-25
0004013000003502,USA,v1028 v3072 v4097 v5120 v6147 v7168,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.0.0-20 9.7.0-25
0004013000003502,JPN,v1028 v3072 v4097 v5120 v6147 v7168,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.0.0-20 9.7.0-25
0004013000003502,KOR,v3072 v4097 v5120 v6147 v7168,4.0.0-7 5.0.0-11 8.0.0-18 9.0.0-20 9.7.0-25
0004013000003502,EUR,v1028 v3072 v4097 v5120 v6147 v7168,2.0.0-2 Initial scan 3.0.0-5 5.0.0-11 8.0.0-18 9.0.0-20 (stage3) 9.7.0-25
0004013000003502,TWN,v3072 v4097 v5120 v6147 v7168,4.1.0-8 5.0.0-11 8.0.0-18 9.0.0-20 (stage4) 9.7.0-25
0004013000003702,CHN,v1024 v2049 v3074 v4096 v5120 v6148,4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4)
0004013000003702,USA,v0 v1024 v2049 v3074 v4096 v5120 v6148,2.0.0-2 Initial scan 4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3)
0004013000003702,JPN,v0 v1024 v2049 v3074 v4096 v5120 v6148,2.0.0-2 Initial scan 4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3)
0004013000003702,KOR,v1024 v2049 v3074 v4096 v5120 v6148,4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage2)
0004013000003702,EUR,v0 v1024 v2049 v3074 v4096 v5120 v6148,2.0.0-2 Initial scan 4.0.0-7 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2)
0004013000003702,TWN,v1024 v2049 v3074 v4096 v5120 v6148,4.1.0-8 5.0.0-11 7.2.0-17 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5)
0004013000008002,CHN,v5121 v6148 v7168 v8193 v9216 v10248 v11268 v12291 v14336 v15360 v16390 v17408 v18433 v19458,4.0.0-7 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4) 9.6.0-24 9.8.0-25 10.0.0-27 10.4.0-29
0004013000008002,USA,v1028 v3077 v5121 v6148 v7168 v8193 v9216 v10248 v11268 v12291 v14336 v15360 v16390 v17408 v18433 v19458,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24 9.8.0-25 10.0.0-27 10.4.0-29
0004013000008002,JPN,v1028 v3077 v5121 v6148 v7168 v8193 v9216 v10248 v11268 v12291 v14336 v15360 v16390 v17408 v18433 v19458,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24 9.8.0-25 10.0.0-27 10.4.0-29
0004013000008002,KOR,v5121 v6148 v7168 v8193 v9216 v10248 v11268 v12291 v14336 v15360 v16390 v17408 v18433 v19458,4.0.0-7 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage2) 9.6.0-24 9.8.0-25 10.0.0-27 10.4.0-29
0004013000008002,EUR,v1028 v3077 v5121 v6148 v7168 v8193 v9216 v10248 v11268 v12291 v14336 v15360 v16390 v17408 v18433 v19458,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24 9.8.0-25 10.0.0-27 10.4.0-29
0004013000008002,TWN,v5121 v6148 v7168 v8193 v9216 v10248 v11268 v12291 v14336 v15360 v16390 v17408 v18433 v19458,4.1.0-8 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.6.0-24 9.8.0-25 10.0.0-27 10.4.0-29
0004013000008003,USA,v0,2.0.0-2 Initial scan
0004013000008003,JPN,v0,2.0.0-2 Initial scan
0004013000008003,EUR,v0,2.0.0-2 Initial scan
0004013800000002,CHN,v6677 v7712 v8758 v9792 v10833 v11872 v12916 v13956 v15047 v17120 v18182 v19216 v20262 v21288 v22313 v23341,4.0.0-7 4.1.0-8 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4) 9.5.0-22 9.6.0-24 10.0.0-27 10.2.0-28 10.4.0-29
0004013800000002,USA,v2516 v3553 v5647 v6677 v7712 v8758 v9792 v10833 v11872 v12916 v13956 v15047 v17120 v18182 v19216 v20262 v21288 v22313 v23341,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 4.1.0-8 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.5.0-22 USA 9.6.0-24 10.0.0-27 10.2.0-28 10.4.0-29
0004013800000002,JPN,v2516 v3553 v5647 v6677 v7712 v8758 v9792 v10833 v11872 v12916 v13956 v15047 v17120 v18182 v19216 v20262 v21288 v22313 v23341,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 4.1.0-8 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.5.0-22 JPN 9.6.0-24 10.0.0-27 10.2.0-28 10.4.0-29
0004013800000002,KOR,v6677 v7712 v8758 v9792 v10833 v11872 v12916 v13956 v15047 v17120 v18182 v19216 v20262 v21288 v22313 v23341,4.0.0-7 4.1.0-8 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage2) 9.5.0-22 9.6.0-24 10.0.0-27 10.2.0-28 10.4.0-29
0004013800000002,EUR,v2516 v3553 v5647 v6677 v7712 v8758 v9792 v10833 v11872 v12916 v13956 v15047 v17120 v18182 v19216 v20262 v21288 v22313 v23341,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 4.1.0-8 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.5.0-22 EUR 9.6.0-24 10.0.0-27 10.2.0-28 10.4.0-29
0004013800000002,TWN,v7712 v8758 v9792 v10833 v11872 v12916 v13956 v15047 v17120 v18182 v19216 v20262 v21288 v22313 v23341,4.1.0-8 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.5.0-22 9.6.0-24 10.0.0-27 10.2.0-28 10.4.0-29
0004013800000003,CHN,v5632,4.0.0-7
0004013800000003,USA,v432 v5632,2.0.0-2 Initial scan 3.0.0-5
0004013800000003,JPN,v432 v5632,2.0.0-2 Initial scan 3.0.0-5
0004013800000003,KOR,v5632,4.0.0-7
0004013800000003,EUR,v432 v5632,2.0.0-2 Initial scan 3.0.0-5
0004013800000003,TWN,v5632,4.1.0-8
0004013800000102,CHN,v4625 v5681 v6704 v7762 v8817,4.0.0-7 4.4.0-10 4.5.0-10 6.0.0-11 6.2.0-12
0004013800000102,USA,v1489 v2565 v4625 v5681 v6704 v7762 v8817,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 4.4.0-10 4.5.0-10 6.0.0-11 6.2.0-12
0004013800000102,JPN,v1489 v2565 v4625 v5681 v6704 v7762 v8817,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 4.4.0-10 4.5.0-10 6.0.0-11 6.2.0-12
0004013800000102,KOR,v4625 v5681 v6704 v7762 v8817,4.0.0-7 4.4.0-10 4.5.0-10 6.0.0-11 6.2.0-12
0004013800000102,EUR,v1489 v2565 v4625 v5681 v6704 v7762 v8817,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 4.4.0-10 4.5.0-10 6.0.0-11 6.2.0-12E
0004013800000102,TWN,v4625 v5681 v6704 v7762 v8817,4.1.0-8 4.4.0-10 4.5.0-10 6.0.0-11 6.2.0-12
0004800542383841,CHN,v2048,4.0.0-7
0004800542383841,USA,v0 v1025 v2048,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5
0004800542383841,JPN,v0 v1025 v2048,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5
0004800542383841,KOR,v2048,4.0.0-7
0004800542383841,EUR,v0 v1025 v2048,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5
0004800542383841,TWN,v2048,4.1.0-8
00048005484E4441,USA,v1024,2.0.0-2 Initial scan
00048005484E4441,JPN,v1024,2.0.0-2 Initial scan
00048005484E4441,EUR,v1024,2.0.0-2 Initial scan
00048005484E4441,TWN,v1024,4.1.0-8
0004800F484E4841,CHN,v4096 v5120 v6145 v7168 v8192 v9216 v10240 v11264,4.0.0-7 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 6.0.0-11 7.0.0-13
0004800F484E4841,USA,v1026 v3072 v4096 v5120 v6145 v7168 v8192 v9216 v10240 v11264,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 6.0.0-11 7.0.0-13
0004800F484E4841,JPN,v1026 v3072 v4096 v5120 v6145 v7168 v8192 v9216 v10240 v11264,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 6.0.0-11 7.0.0-13
0004800F484E4841,KOR,v4096 v5120 v6145 v7168 v8192 v9216 v10240 v11264,4.0.0-7 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 6.0.0-11 7.0.0-13
0004800F484E4841,EUR,v1026 v3072 v4096 v5120 v6145 v7168 v8192 v9216 v10240 v11264,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 6.0.0-11 7.0.0-13
0004800F484E4841,TWN,v4096 v5120 v6145 v7168 v8192 v9216 v10240 v11264,4.1.0-8 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 6.0.0-11 7.0.0-13
0004800F484E4C41,CHN,v0,4.0.0-7
0004800F484E4C41,USA,v0,2.0.0-2 Initial scan
0004800F484E4C41,JPN,v0,2.0.0-2 Initial scan
0004800F484E4C41,KOR,v0,4.0.0-7
0004800F484E4C41,EUR,v0,2.0.0-2 Initial scan
0004800F484E4C41,TWN,v0,4.1.0-8
0004001000022000,EUR,v1027 v2061 v3075 v4097 v5127 v6157 v7174 v8202 v9220,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 9.0.0-20 (stage3) 9.6.0-24
0004001000022100,EUR,v0 v1026 v2051 v3073,2.0.0-2 Initial scan 2.1.0-4 4.0.0-7 9.0.0-20 (stage3)
0004001000022200,EUR,v1026 v2054 v2064,2.0.0-2 Initial scan 3.0.0-5 7.0.0-13
0004001000022300,EUR,v0 v1024 v2050 v3077,2.0.0-2 Initial scan 2.1.0-4 4.0.0-7 6.0.0-11
0004001000022400,EUR,v0 v16 v1039 v2048 v3073 v3088 v4097,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5 4.0.0-7 6.0.0-11 7.0.0-13 9.0.0-20 (stage3)
0004001000022500,EUR,v0 v1027 v2049 v3072 v3088,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5 4.0.0-7 7.0.0-13
0004001000022700,EUR,v1026 v2055,2.0.0-2 Initial scan 7.0.0-13
0004001000022800,EUR,v1027 v2048 v3087 v4096 v5122,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5 3.0.0-6 6.0.0-11
0004001000022900,EUR,v4 v1026 v2058 v3081 v4096 v5123 v6146 v7171 v8206 v9231 v10245 v11265 v12288 v13320 v15366 v16384 v17421 v18432 v19465 v20482 v21505,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 4.1.0-8 4.2.0-9 4.3.0-10 5.0.0-11 7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 8.1.0-19 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.5.0-22 EUR 9.6.0-24 9.7.0-25 10.0.0-27 10.4.0-29 10.7.0-32
0004001000022A00,EUR,v4 v1035 v2050 v3073 v4109 v5131 v6155,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 7.0.0-13 9.0.0-20 (stage3) 9.6.0-24
0004001000022B00,EUR,v0 v1034,2.0.0-2 Initial scan 3.0.0-5
0004001000022D00,EUR,v0 v1028 v1040,2.0.0-2 Initial scan 2.1.0-4 7.0.0-13
0004001000022E00,EUR,v0 v1026 v1040,2.0.0-2 Initial scan 2.1.0-4 7.0.0-13
0004001000022F00,EUR,v0 v1024 v2050,2.0.0-2 Initial scan 3.0.0-5 6.0.0-11
0004001000025000,EUR,v2048,2.0.0-2 Initial scan
0004003000009802,EUR,v1027 v2049 v4111 v5131 v6146 v7172 v8198 v9230 v11272 v13330 v14336 v15360 v16404 v17415 v19456 v20480 v21504 v22528 v23554 v24576,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 4.2.0-9 5.0.0-11 6.0.0-11 7.0.0-13 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.4.0-21 9.5.0-22 EUR 9.6.0-24 9.7.0-25 9.8.0-25 10.1.0-27 10.2.0-28 10.3.0-28 10.4.0-29 10.6.0-31
0004003000009902,EUR,v0 v1036 v2049,2.0.0-2 Initial scan 3.0.0-5 9.0.0-20 (stage3)
0004003000009B02,EUR,v1026 v2048 v3072 v4097 v5120,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 9.0.0-20 (stage3)
0004003000009C02,EUR,v1026 v2049 v3073 v4096,2.0.0-2 Initial scan 4.0.0-7 5.0.0-11 9.0.0-20 (stage3)
0004003000009D02,EUR,v6 v1024 v2050 v3074 v3088 v4096 v5121 v6149 v7168 v8192 v9232,2.0.0-2 Initial scan 2.1.0-4 4.0.0-7 5.0.0-11 7.0.0-13 7.1.0-16 9.5.0-23 9.9.0-26 10.2.0-28 10.6.0-31 10.7.0-32
0004003000009F02,EUR,v1026 v3082 v4099 v5120 v6144,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 7.0.0-13 9.0.0-20 (stage3)
000400300000A002,EUR,v1029 v2054 v3075 v4097,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 9.0.0-20 (stage3)
000400300000D002,EUR,v1026 v2053 v3072 v4096,2.0.0-2 Initial scan 3.0.0-5 7.0.0-13 9.0.0-20 (stage3)
000400300000D003,EUR,v0,2.0.0-2 Initial scan
000400300000D102,EUR,v0 v1026 v2048 v3077,2.0.0-2 Initial scan 3.0.0-5 9.0.0-20 (stage3) 9.3.0-21 (stage2)
000400300000D302,EUR,v0 v1024 v3075 v4096,2.0.0-2 Initial scan 3.0.0-5 9.0.0-20 (stage3) 9.3.0-21 (stage2)
000400300000D402,EUR,v3 v1026 v2048,2.0.0-2 Initial scan 8.0.0-18 9.0.0-20 (stage3)
0004009B00011202,EUR,v0,2.0.0-2 Initial scan
0004009B00011302,EUR,v0,2.0.0-2 Initial scan
0004009B00011502,EUR,v0,2.0.0-2 Initial scan
0004009B00011702,EUR,v0,2.0.0-2 Initial scan
0004009B00011802,EUR,v0,2.0.0-2 Initial scan
0004009B00011B02,EUR,v0,2.0.0-2 Initial scan
0004009B00011C02,EUR,v0,2.0.0-2 Initial scan
0004009B00012102,EUR,v1026 v2051 v3074 v4096 v5120 v6151 v7168 v8192 v9220 v10242 v11268 v12289 v13313,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 4.2.0-9 5.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24 10.0.0-27 10.4.0-29
0004009B00013102,EUR,v1024 v2049 v3074 v4100 v5120 v6144 v7168,2.0.0-2 Initial scan 3.0.0-5 7.0.0-13 7.2.0-17 9.0.0-20 (stage3) 9.9.0-26 10.4.0-29
0004009B00015102,EUR,v1024 v2048,2.0.0-2 Initial scan 7.0.0-13
000400DB00016102,EUR,v32 v48 v64 v80 v96 v112 v128 v144 v160 v176 v192 v208 v224 v240 v256 v272 v288 v304 v320 v336 v352 v368 v384 v400 v416 v432 v448 v464 v480 v496 v512,2.0.0-2 Initial scan 2.1.0-3 2.1.0-4 3.0.0-5 3.0.0-6 4.0.0-7 4.1.0-8 4.2.0-9 4.3.0-10 5.0.0-11 6.0.0-11 7.0.0-13 7.1.0-14 7.1.0-15 7.1.0-16 7.2.0-17 8.0.0-18 8.1.0-19 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.5.0-22 EUR 9.5.0-23 9.6.0-24 9.7.0-25 9.9.0-26 10.0.0-27 10.2.0-28 10.4.0-29 10.5.0-30 10.6.0-31 10.7.0-32
000400DB00017102,EUR,v2049 v2069 v3088 v4098 v4113 v4130 v4145 v4163 v4176 v5120 v5136 v6146 v6160 v6178 v6192 v7175 v7187 v7203 v8196 v8208 v9218 v9264 v9280 v9296 v9319 v9328 v9344 v9360 v10240 v10256 v10272 v10288 v10304 v10320 v10336 v10352,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 4.1.0-8 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 6.2.0-12E 6.3.0-12 7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 8.1.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.4.0-21 9.5.0-22 EUR 9.6.0-24 9.7.0-25 9.8.0-25 9.9.0-26 10.0.0-27 10.1.0-27 10.2.0-28 10.3.0-28 10.4.0-29 10.5.0-30 10.6.0-31 10.7.0-32
0004001000020000,JPN,v1027 v2060 v3074 v4097 v5127 v6157 v7173 v9224 v10245 v10256,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 9.0.0-20 9.6.0-24 10.6.0-31
0004001000020100,JPN,v0 v1026 v2051 v3072,2.0.0-2 Initial scan 2.1.0-4 4.0.0-7 9.0.0-20
0004001000020200,JPN,v1026 v2051 v2080,2.0.0-2 Initial scan 3.0.0-5 10.6.0-31
0004001000020300,JPN,v0 v1024 v2050,2.0.0-2 Initial scan 4.0.0-7 6.0.0-11
0004001000020400,JPN,v0 v16 v1038 v2048 v3073 v4097 v4112,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5 4.0.0-7 6.0.0-11 9.0.0-20 10.6.0-31
0004001000020500,JPN,v0 v1027 v2049 v3072 v3089 v3104,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5 4.0.0-7 7.0.0-13 10.6.0-31
0004001000020700,JPN,v1026 v2055 v2064,2.0.0-2 Initial scan 7.0.0-13 10.6.0-31
0004001000020800,JPN,v1027 v2048 v3087 v4096 v5121,2.0.0-2 Initial scan 2.1.0-4 3.0.0-5 3.0.0-6 6.0.0-11
0004001000020900,JPN,v4 v1026 v2057 v3081 v4096 v5123 v6146 v7169 v8206 v9231 v10245 v11265 v12288 v13320 v15366 v16384 v17421 v18432 v19465 v20483 v21504,2.0.0-2 Initial scan 2.1.0-3 3.0.0-5 4.0.0-7 4.1.0-8 4.2.0-9 4.3.0-10 5.0.0-11 7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 8.1.0-19 9.0.0-20 9.3.0-21 (stage3) 9.5.0-22 JPN 9.6.0-24 9.7.0-25 10.0.0-27 10.4.0-29 10.7.0-32
0004001000020A00,JPN,v4 v1035 v2050 v3074 v4109 v5130 v6154,2.0.0-2 Initial scan 3.0.0-5 4.0.0-7 5.0.0-11 7.0.0-13 9.0.0-20 9.6.0-24
